"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 12584"
"Critères de sélection =>";"Date de première alerte, de : 1996-01-01 00:00:00";"Date de première alerte, jusqu'à : 2000-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1998;580;"11";"11262";"Narbonne";"1998-07-30 11:05:00";6000;6000;0;;;;;;;;;"6";;;;;;""
1998;1353;"2B";"2B289";"Soveria";"1998-07-30 11:30:00";5;0;5;;;;;;;;;"1";;;;;;""
1998;321;"06";"06085";"Mougins";"1998-07-30 12:15:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;979;"2A";"2A209";"Peri";"1998-07-30 12:45:00";15;0;15;;;;;;;;;"1";"Malveillance";;;;;""
1998;323;"06";"06069";"Grasse";"1998-07-30 12:47:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1998;493;"07";"07305";"Les Salelles";"1998-07-30 13:43:00";20;0;20;;;;;;;;;"1";;;;;;""
1998;1354;"2B";"2B193";"Omessa";"1998-07-30 14:00:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1355;"2B";"2B148";"Lucciana";"1998-07-30 14:25:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1998;494;"07";"07214";"Saint-Apollinaire-de-Rias";"1998-07-30 15:29:00";50;0;50;;;;;;;;;"1";;;;;;""
1998;1358;"2B";"2B055";"Campitello";"1998-07-30 15:55:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1998;581;"11";"11286";"Peyriac-Minervois";"1998-07-30 15:57:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1998;1360;"2B";"2B148";"Lucciana";"1998-07-30 15:57:00";4000;0;4000;;;;;;;;;"1";;;;;;""
1998;1359;"2B";"2B148";"Lucciana";"1998-07-30 15:57:00";4000;0;4000;;;;;;;;;"1";;;;;;""
1998;1357;"2B";"2B037";"Biguglia";"1998-07-30 16:00:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;1356;"2B";"2B037";"Biguglia";"1998-07-30 16:08:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;2561;"84";"84145";"Villars";"1998-07-30 16:25:00";2000;2000;0;;;;;;;;;"5";;;;;;""
1998;324;"06";"06092";"Peillon";"1998-07-30 17:17:00";6000;0;6000;;;;;;;;;"1";;;;;;""
1998;2165;"66";"66044";"Castelnou";"1998-07-30 17:19:00";50000;0;50000;;;;;;;;;"1";"Accidentelle";;;;;""
1998;2058;"34";"34006";"Aigne";"1998-07-30 17:45:00";2000;940;960;0;;;;;;100;;;;;;;;""
1998;2410;"83";"83131";"Solliès-Toucas";"1998-07-30 19:10:00";1000;1000;0;;;;;;;;;"1";;;;;;""
1998;325;"06";"06130";"Saint-Vallier-de-Thiey";"1998-07-30 19:48:00";250;0;250;;;;;;;;;"1";;;;;;""
1998;495;"07";"07251";"Saint-Joseph-des-Bancs";"1998-07-31 06:26:00";1000;0;1000;;;;;;;;;"1";"Naturelle";;;;;""
1998;1822;"26";"26063";"Buis-les-Baronnies";"1998-07-31 08:31:00";300;141;144;0;;;;;;15;;;"Naturelle";;;;;""
1998;738;"13";"13040";"Fuveau";"1998-07-31 09:00:00";100;0;100;;;;;;;;;"1";"Malveillance";;;;;""
1998;980;"2A";"2A008";"Albitreccia";"1998-07-31 09:45:00";200;0;200;;;;;;;;;"1";"Malveillance";;;;;""
1998;1362;"2B";"2B140";"Lento";"1998-07-31 11:10:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;981;"2A";"2A323";"Tavaco";"1998-07-31 11:40:00";150;0;150;;;;;;;;;"1";;;;;;""
1998;1363;"2B";"2B275";"Sermano";"1998-07-31 13:50:00";3000;0;3000;;;;;;;;;"1";;;;;;""
1998;1364;"2B";"2B140";"Lento";"1998-07-31 14:00:00";300;0;300;;;;;;;;;"1";;;;;;""
1998;982;"2A";"2A362";"Zonza";"1998-07-31 14:15:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;742;"13";"13103";"Salon-de-Provence";"1998-07-31 15:26:00";600;0;600;;;;;;;;;"1";;;;;;""
1998;98;"04";"04159";"Redortiers";"1998-07-31 17:15:00";30000;30000;0;;;;;;;;;"1";"Malveillance";;;;;""
1998;983;"2A";"2A330";"Ucciani";"1998-07-31 17:25:00";15;0;15;;;;;;;;;"1";;;;;;""
1998;1365;"2B";"2B140";"Lento";"1998-07-31 17:40:00";500;0;500;;;;;;;;;"1";;;;;;""
1998;2059;"34";"34217";"Prades-le-Lez";"1998-07-31 18:04:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
1998;984;"2A";"2A070";"Casaglione";"1998-07-31 18:35:00";1000;0;1000;;;;;;;;;"1";"Malveillance";;;;;""
1998;985;"2A";"2A247";"Porto-Vecchio";"1998-08-01 13:48:00";300;0;300;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;986;"2A";"2A004";"Ajaccio";"1998-08-01 14:23:00";30;14;14;0;;;;;;2;;;;;;;;""
1998;1369;"2B";"2B193";"Omessa";"1998-08-01 14:28:00";100000;0;100000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1366;"2B";"2B034";"Belgodère";"1998-08-01 14:28:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1370;"2B";"2B193";"Omessa";"1998-08-01 14:28:00";100000;0;100000;;;;;;;;;"1";"Malveillance";;;;;""
1998;987;"2A";"2A348";"Vico";"1998-08-01 14:35:00";600;0;600;;;;;;;;;"1";"Malveillance";;;;;""
1998;1367;"2B";"2B078";"Castellare-di-Mercurio";"1998-08-01 15:08:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;2413;"83";"83074";"La Martre";"1998-08-01 15:50:00";80000;80000;0;;;;;;;;;"5";"Naturelle";;;;;""
1998;1368;"2B";"2B096";"Corte";"1998-08-01 16:19:00";300;0;300;;;;;;;;;"1";"Malveillance";;;;;""
1998;327;"06";"06042";"Clans";"1998-08-01 16:22:00";2500;0;2500;;;;;;;;;"1";"Naturelle";;;;;""
1998;988;"2A";"2A345";"Vero";"1998-08-01 17:57:00";200;0;200;;;;;;;;;"1";"Malveillance";;;;;""
1998;2166;"66";"66053";"Collioure";"1998-08-01 19:04:00";30000;0;30000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;1371;"2B";"2B059";"Canavaggia";"1998-08-01 19:39:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1998;120;"05";"05013";"Barcillonnette";"1998-08-01 22:54:00";200;200;0;;;;;;;;;"4";"Naturelle";;;;;""
1998;1372;"2B";"2B332";"Urtaca";"1998-08-02 03:07:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1998;989;"2A";"2A041";"Bonifacio";"1998-08-02 10:44:00";10;0;10;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1373;"2B";"2B230";"Piève";"1998-08-02 10:46:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1998;1374;"2B";"2B079";"Castello-di-Rostino";"1998-08-02 11:30:00";10;0;10;;;;;;;;;"1";;;;;;""
1998;330;"06";"06153";"Valdeblore";"1998-08-02 11:37:00";21000;10500;10500;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;1376;"2B";"2B081";"Castiglione";"1998-08-02 13:27:00";30;0;30;;;;;;;;;"1";;;;;;""
1998;1375;"2B";"2B096";"Corte";"1998-08-02 13:30:00";30;0;30;;;;;;;;;"1";;;;;;""
1998;744;"13";"13022";"Cassis";"1998-08-02 14:56:00";100;100;0;;;;;;;;;"4";;;;;;""
1998;1377;"2B";"2B079";"Castello-di-Rostino";"1998-08-02 15:01:00";20;0;20;;;;;;;;;"1";;;;;;""
1998;1378;"2B";"2B185";"Oletta";"1998-08-02 15:05:00";15000;0;15000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1380;"2B";"2B096";"Corte";"1998-08-02 15:21:00";50;0;50;;;;;;;;;"1";;;;;;""
1998;1379;"2B";"2B096";"Corte";"1998-08-02 15:21:00";50;0;50;;;;;;;;;"1";;;;;;""
1998;2412;"83";"83074";"La Martre";"1998-08-02 19:07:00";2;2;0;;;;;;;;;"4";"Naturelle";;;;;""
1998;2167;"66";"66071";"Estagel";"1998-08-02 20:01:00";2000;0;2000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;743;"13";"13014";"Berre-l'Étang";"1998-08-02 21:48:00";500;500;0;;;;;;;;;"5";"Accidentelle";;;;;""
1998;328;"06";"06069";"Grasse";"1998-08-02 21:50:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;329;"06";"06069";"Grasse";"1998-08-02 22:02:00";20;0;20;;;;;;;;;"1";;;;;;""
1998;1381;"2B";"2B354";"Vivario";"1998-08-03 04:03:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1998;1382;"2B";"2B095";"Corscia";"1998-08-03 11:00:00";3000;0;3000;;;;;;;;;"1";;;;;;""
1998;990;"2A";"2A323";"Tavaco";"1998-08-03 14:02:00";30;0;30;;;;;;;;;"1";"Naturelle";;;;;""
1998;991;"2A";"2A345";"Vero";"1998-08-03 14:02:00";20;0;20;;;;;;;;;"1";"Naturelle";;;;;""
1998;496;"07";"07002";"Ailhon";"1998-08-04 13:49:00";20;0;20;;;;;;;;;"1";;;;;;""
1998;992;"2A";"2A272";"Sartène";"1998-08-04 15:33:00";10000;10000;0;;;;;;;;;"1";"Malveillance";;;;;""
1998;993;"2A";"2A004";"Ajaccio";"1998-08-04 17:00:00";10;5;5;0;;;;;;0;;;;;;;;""
1998;497;"07";"07324";"Tournon-sur-Rhône";"1998-08-04 20:07:00";300;0;300;;;;;;;;;"1";;;;;;""
1998;2168;"66";"66048";"Cerbère";"1998-08-05 09:18:00";10000;0;10000;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1383;"2B";"2B095";"Corscia";"1998-08-05 09:25:00";9000;0;9000;;;;;;;;;"1";;;;;;""
1998;498;"07";"07061";"Chauzon";"1998-08-05 10:42:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1998;2007;"34";"34266";"Saint-Jean-de-Cuculles";"1998-08-05 13:21:00";200;200;0;;;;;;;;;"5";;;;;;""
1998;746;"13";"13063";"Miramas";"1998-08-05 13:30:00";700;0;700;;;;;;;;;"1";;;;;;""
1998;584;"11";"11164";"Ginestas";"1998-08-05 14:24:00";15000;0;15000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;2564;"84";"84087";"Orange";"1998-08-05 15:30:00";60000;0;60000;;;;;;;;;"1";;;;;;""
1998;2414;"83";"83103";"Le Revest-les-Eaux";"1998-08-05 15:45:00";400;400;0;;;;;;;;;"4";;;;;;""
1998;582;"11";"11422";"Villedubert";"1998-08-05 16:34:00";20;0;20;;;;;;;;;"1";;;;;;""
1998;747;"13";"13087";"Rousset";"1998-08-05 17:30:00";10;0;10;;;;;;;;;"1";"Malveillance";;;;;""
1998;748;"13";"13087";"Rousset";"1998-08-05 17:40:00";20000;20000;0;;;;;;;;;"4";"Malveillance";;;;;""
1998;749;"13";"13087";"Rousset";"1998-08-05 18:00:00";10;0;10;;;;;;;;;"1";"Malveillance";;;;;""
1998;994;"2A";"2A247";"Porto-Vecchio";"1998-08-05 18:49:00";2000;0;2000;;;;;;;;;"1";"Naturelle";;;;;""
1998;995;"2A";"2A272";"Sartène";"1998-08-05 19:15:00";100;0;100;;;;;;;;;"1";"Malveillance";;;;;""
1998;750;"13";"13079";"Puyloubier";"1998-08-05 19:16:00";200;0;200;;;;;;;;;"1";"Malveillance";;;;;""
1998;751;"13";"13079";"Puyloubier";"1998-08-05 19:20:00";2000;0;2000;;;;;;;;;"1";"Malveillance";;;;;""
1998;2415;"83";"83097";"Pourrières";"1998-08-05 19:47:00";150;150;0;;;;;;;;;"5";"Malveillance";;;;;""
1998;1886;"30";"30298";"Saint-Sébastien-d'Aigrefeuille";"1998-08-05 20:52:00";2500;2000;500;;;;;;;;;"4";"Malveillance";;;;;""
1998;1385;"2B";"2B023";"Asco";"1998-08-06 08:25:00";6000;0;6000;;;;;;;;;"1";;;;;;""
1998;1387;"2B";"2B007";"Albertacce";"1998-08-06 08:55:00";5500;0;5500;;;;;;;;;"1";;;;;;""
1998;996;"2A";"2A247";"Porto-Vecchio";"1998-08-06 11:56:00";20;0;20;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1384;"2B";"2B329";"Tralonca";"1998-08-06 13:03:00";400;0;400;;;;;;;;;"1";;;;;;""
1998;997;"2A";"2A272";"Sartène";"1998-08-06 13:45:00";5000;0;5000;;;;;;;;;"1";"Malveillance";;;;;""
1998;2416;"83";"83132";"Solliès-Ville";"1998-08-06 14:10:00";20;20;0;;;;;;;;;"1";;;;;;""
1998;1386;"2B";"2B123";"Ghisonaccia";"1998-08-06 14:30:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;1389;"2B";"2B057";"Canale-di-Verde";"1998-08-06 14:31:00";40000;0;40000;;;;;;;;;"1";;;;;;""
1998;1390;"2B";"2B049";"Calenzana";"1998-08-06 14:35:00";60000;0;60000;;;;;;;;;"1";;;;;;""
1998;998;"2A";"2A163";"Monacia-d'Aullène";"1998-08-06 14:56:00";100;0;100;;;;;;;;;"1";"Accidentelle";;;;;""
1998;752;"13";"13015";"Bouc-Bel-Air";"1998-08-06 15:55:00";200;200;0;;;;;;;;;"4";;;;;;""
1998;2169;"66";"66071";"Estagel";"1998-08-06 15:55:00";5000;0;5000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;2417;"83";"83097";"Pourrières";"1998-08-06 17:15:00";20000;20000;0;;;;;;;;;"3";"Involontaire (particulier)";;;;;""
1998;1388;"2B";"2B050";"Calvi";"1998-08-06 17:30:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;499;"07";"07122";"Lachapelle-sous-Aubenas";"1998-08-07 01:22:00";5000;0;5000;;;;;;;;;"1";"Malveillance";;;;;""
1998;999;"2A";"2A031";"Bastelica";"1998-08-07 13:58:00";10;0;10;;;;;;;;;"4";"Naturelle";;;;;""
1998;1391;"2B";"2B096";"Corte";"1998-08-07 14:03:00";200000;0;200000;;;;;;;;;"1";;;;;;""
1998;754;"13";"13015";"Bouc-Bel-Air";"1998-08-07 15:12:00";2000;0;2000;;;;;;;;;;;;;;;""
1998;1000;"2A";"2A163";"Monacia-d'Aullène";"1998-08-07 15:29:00";500;0;500;;;;;;;;;"1";"Accidentelle";;;;;""
1998;2009;"34";"34163";"Montarnaud";"1998-08-07 15:52:00";2000;2000;0;;;;;;;;;"3";;;;;;""
1998;2170;"66";"66140";"Pézilla-la-Rivière";"1998-08-07 15:55:00";1000;0;1000;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1392;"2B";"2B055";"Campitello";"1998-08-07 16:00:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1998;2418;"83";"83069";"Hyères";"1998-08-07 16:08:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1998;2008;"34";"34203";"Pinet";"1998-08-07 16:11:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1998;753;"13";"13080";"Le Puy-Sainte-Réparade";"1998-08-07 16:27:00";30000;30000;0;;;;;;;;;"5";"Malveillance";;;;;""
1998;1393;"2B";"2B086";"Centuri";"1998-08-08 08:29:00";30;0;30;;;;;;;;;"1";;;;;;""
1998;1001;"2A";"2A004";"Ajaccio";"1998-08-08 13:37:00";2000;940;960;0;;;;;;100;;;;;;;;""
1998;1397;"2B";"2B120";"Furiani";"1998-08-08 15:03:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1998;500;"07";"07064";"Le Cheylard";"1998-08-08 16:22:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;1394;"2B";"2B009";"Aléria";"1998-08-08 16:29:00";2500;0;2500;;;;;;;;;"1";;;;;;""
1998;1002;"2A";"2A272";"Sartène";"1998-08-08 16:45:00";100;0;100;;;;;;;;;"1";"Malveillance";;;;;""
1998;1395;"2B";"2B187";"Olmeta-di-Capocorso";"1998-08-08 17:03:00";800;0;800;;;;;;;;;"1";;;;;;""
1998;585;"11";"11302";"Puilaurens";"1998-08-08 18:34:00";500;500;0;;;;;;;;;;;;;;;""
1998;1396;"2B";"2B339";"Vallica";"1998-08-08 21:05:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1003;"2A";"2A247";"Porto-Vecchio";"1998-08-09 01:35:00";10;0;10;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1004;"2A";"2A026";"Azilone-Ampaza";"1998-08-09 03:15:00";3000;0;3000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1408;"2B";"2B079";"Castello-di-Rostino";"1998-08-09 11:00:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1998;1402;"2B";"2B120";"Furiani";"1998-08-09 11:00:00";150000;0;150000;;;;;;;;;"1";;;;;;""
1998;1407;"2B";"2B188";"Olmeta-di-Tuda";"1998-08-09 11:25:00";80000;0;80000;;;;;;;;;"1";;;;;;""
1998;1399;"2B";"2B275";"Sermano";"1998-08-09 12:26:00";70000;0;70000;;;;;;;;;"1";;;;;;""
1998;503;"07";"07198";"Rompon";"1998-08-09 13:40:00";250000;20000;230000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1398;"2B";"2B049";"Calenzana";"1998-08-09 14:00:00";250;0;250;;;;;;;;;"1";;;;;;""
1998;1401;"2B";"2B036";"Bigorno";"1998-08-09 14:04:00";40000;0;40000;;;;;;;;;"1";;;;;;""
1998;1403;"2B";"2B280";"Silvareccio";"1998-08-09 15:05:00";10000;0;10000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;1006;"2A";"2A040";"Bocognano";"1998-08-09 15:12:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1998;2419;"83";"83021";"Bras";"1998-08-09 15:50:00";30;30;0;;;;;;;;;"3";;;;;;""
1998;1406;"2B";"2B261";"Rogliano";"1998-08-09 16:01:00";200;0;200;;;;;;;;;"1";;;;;;""
1998;1404;"2B";"2B314";"Santo-Pietro-di-Tenda";"1998-08-09 16:03:00";300;0;300;;;;;;;;;"1";;;;;;""
1998;1405;"2B";"2B037";"Biguglia";"1998-08-09 16:19:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1998;2420;"83";"83054";"La Farlède";"1998-08-09 16:48:00";200;200;0;;;;;;;;;"4";;;;;;""
1998;1400;"2B";"2B292";"Sant'Andréa-di-Bozio";"1998-08-09 16:58:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1998;1005;"2A";"2A066";"Cargiaca";"1998-08-09 18:25:00";500;0;500;;;;;;;;;"1";"Malveillance";;;;;""
1998;1410;"2B";"2B261";"Rogliano";"1998-08-09 22:18:00";10000;0;10000;;;;;;;;;"1";"Malveillance";;;;;""
1998;755;"13";"13026";"Châteauneuf-les-Martigues";"1998-08-10 03:03:00";1000;0;1000;;;;;;;;;"1";"Malveillance";;;;;""
1998;756;"13";"13026";"Châteauneuf-les-Martigues";"1998-08-10 03:26:00";300;0;300;;;;;;;;;"1";"Malveillance";;;;;""
1998;1412;"2A";"2A011";"Altagène";"1998-08-10 11:00:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1409;"2B";"2B238";"Poggio-di-Venaco";"1998-08-10 11:00:00";40000;0;40000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1007;"2A";"2A272";"Sartène";"1998-08-10 11:58:00";50;0;50;;;;;;;;;"1";"Malveillance";;;;;""
1998;501;"07";"07251";"Saint-Joseph-des-Bancs";"1998-08-10 12:38:00";80000;10000;70000;;;;;;;;;"1";"Malveillance";;;;;""
1998;502;"07";"07294";"Saint-Sauveur-de-Cruzières";"1998-08-10 13:10:00";1000;0;1000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1887;"30";"30108";"L'Estréchure";"1998-08-10 13:55:00";90000;30000;60000;;;;;;;;;"5";"Involontaire (particulier)";;;;;""
1998;757;"13";"13032";"Éguilles";"1998-08-10 14:54:00";30000;30000;0;;;;;;;;;"5";"Malveillance";;;;;""
1998;504;"07";"07255";"Saint-Julien-en-Saint-Alban";"1998-08-10 16:12:00";100;0;100;;;;;;;;;"1";"Malveillance";;;;;""
1998;1411;"2B";"2B079";"Castello-di-Rostino";"1998-08-10 17:38:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1998;1413;"2B";"2B238";"Poggio-di-Venaco";"1998-08-11 04:38:00";35000;0;35000;;;;;;;;;"1";;;;;;""
1998;1414;"2B";"2B161";"Moïta";"1998-08-11 09:36:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1417;"2B";"2B013";"Alzi";"1998-08-11 13:00:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1998;1419;"2B";"2B329";"Tralonca";"1998-08-11 14:09:00";70000;0;70000;;;;;;;;;"1";;;;;;""
1998;1420;"2B";"2B148";"Lucciana";"1998-08-11 14:12:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1998;1415;"2B";"2B079";"Castello-di-Rostino";"1998-08-11 14:30:00";7500;0;7500;;;;;;;;;"1";"Malveillance";;;;;""
1998;1416;"2B";"2B079";"Castello-di-Rostino";"1998-08-11 14:30:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1421;"2B";"2B148";"Lucciana";"1998-08-11 14:30:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1998;1418;"2B";"2B220";"Piedigriggio";"1998-08-11 14:45:00";30;0;30;;;;;;;;;"1";;;;;;""
1998;1888;"30";"30130";"Génolhac";"1998-08-11 14:53:00";2000;2000;0;;;;;;;;;"4";"Malveillance";;;;;""
1998;1889;"30";"30130";"Génolhac";"1998-08-11 14:58:00";5000;5000;0;;;;;;;;;"4";"Malveillance";;;;;""
1998;1009;"2A";"2A272";"Sartène";"1998-08-11 15:14:00";50;0;50;;;;;;;;;"1";"Malveillance";;;;;""
1998;1008;"2A";"2A272";"Sartène";"1998-08-11 15:14:00";100;0;100;;;;;;;;;"1";"Malveillance";;;;;""
1998;1010;"2A";"2A272";"Sartène";"1998-08-11 16:17:00";150;0;150;;;;;;;;;"1";"Malveillance";;;;;""
1998;1011;"2A";"2A127";"Giuncheto";"1998-08-11 16:53:00";60000;40000;20000;;;;;;;;;"1";"Malveillance";;;;;""
1998;762;"13";"13110";"Trets";"1998-08-11 19:07:00";20;0;20;;;;;;;;;"1";"Malveillance";;;;;""
1998;763;"13";"13110";"Trets";"1998-08-11 19:07:00";2;0;2;;;;;;;;;"1";"Malveillance";;;;;""
1998;764;"13";"13110";"Trets";"1998-08-11 19:07:00";5;0;5;;;;;;;;;"1";"Malveillance";;;;;""
1998;1422;"2B";"2B135";"Isolaccio-di-Fiumorbo";"1998-08-11 20:25:00";300;0;300;;;;;;;;;"1";;;;;;""
1998;1423;"2B";"2B042";"Borgo";"1998-08-11 20:30:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1998;1012;"2A";"2A324";"Tavera";"1998-08-11 20:58:00";40;0;40;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1998;1424;"2B";"2B096";"Corte";"1998-08-12 08:05:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1013;"2A";"2A212";"Piana";"1998-08-12 10:46:00";10000;0;10000;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1426;"2B";"2B042";"Borgo";"1998-08-12 11:03:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;1425;"2B";"2B042";"Borgo";"1998-08-12 11:03:00";4000;0;4000;;;;;;;;;"1";;;;;;""
1998;1014;"2A";"2A031";"Bastelica";"1998-08-12 12:26:00";1000;0;1000;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1431;"2B";"2B096";"Corte";"1998-08-12 12:45:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1998;1427;"2B";"2B306";"Santa-Lucia-di-Mercurio";"1998-08-12 13:00:00";3200000;0;3200000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1430;"2B";"2B096";"Corte";"1998-08-12 13:42:00";1000000;0;1000000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1429;"2B";"2B039";"Bisinchi";"1998-08-12 13:50:00";60000;0;60000;;;;;;;;;"1";;;;;;""
1998;1428;"2B";"2B096";"Corte";"1998-08-12 13:55:00";800000;0;800000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1432;"2B";"2B105";"Erbajolo";"1998-08-12 14:01:00";80000;0;80000;;;;;;;;;"1";"Malveillance";;;;;""
1998;765;"13";"13113";"Venelles";"1998-08-12 14:13:00";300;0;300;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;1433;"2B";"2B356";"Zalana";"1998-08-12 14:15:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;505;"07";"07181";"Le Pouzin";"1998-08-12 14:30:00";90000;10000;80000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1015;"2A";"2A127";"Giuncheto";"1998-08-12 14:31:00";1500;0;1500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1998;586;"11";"11303";"Puivert";"1998-08-12 14:48:00";10000;10000;0;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;506;"07";"07040";"Boucieu-le-Roi";"1998-08-12 15:01:00";20000;20000;0;;;;;;;;;"5";"Accidentelle";;;;;""
1998;1016;"2A";"2A272";"Sartène";"1998-08-12 15:07:00";290000;53000;237000;;;;;;;;;"1";"Malveillance";;;;;""
1998;1017;"2A";"2A272";"Sartène";"1998-08-12 15:10:00";400;0;400;;;;;;;;;"1";"Malveillance";;;;;""
1998;1018;"2A";"2A345";"Vero";"1998-08-12 15:17:00";60;0;60;;;;;;;;;"1";"Malveillance";;;;;""
1998;2171;"66";"66082";"Formiguères";"1998-08-12 15:45:00";1000;0;1000;;;;;;;;;"1";"Naturelle";;;;;""
1998;2421;"83";"83116";"Saint-Maximin-la-Sainte-Baume";"1998-08-12 16:00:00";25000;25000;0;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1998;1890;"30";"30037";"Bessèges";"1998-08-12 16:20:00";15000;15000;0;;;;;;;;;"4";;;;;;""
1998;2082;"48";"48130";"Rousses";"1998-08-12 17:16:00";100000;47000;48000;0;;;;;;5000;;;;;;;;""
1998;1019;"2A";"2A040";"Bocognano";"1998-08-13 12:00:00";20;0;20;;;;;;;;;"1";"Accidentelle";;;;;""
1998;1434;"2B";"2B110";"Favalello";"1998-08-13 12:28:00";50000;0;50000;;;;;;;;;"1";"Malveillance";;;;;""
1998;507;"07";"07155";"Mercuer";"1998-08-13 13:18:00";4000;4000;0;;;;;;;;;"4";"Malveillance";;;;;""
1998;1435;"2B";"2B096";"Corte";"1998-08-13 13:20:00";100;0;100;;;;;;;;;"1";;;;;;""
1998;508;"07";"07107";"Jaujac";"1998-08-13 13:58:00";5000;5000;0;;;;;;;;;;;;;;;""
1998;766;"13";"13032";"Éguilles";"1998-08-13 15:50:00";15;0;15;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1998;767;"13";"13051";"Lançon-Provence";"1998-08-13 16:26:00";15;0;15;;;;;;;;;"1";"Malveillance";;;;;""
1998;768;"13";"13051";"Lançon-Provence";"1998-08-13 16:26:00";60000;0;60000;;;;;;;;;"1";"Malveillance";;;;;""
