"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 16701"
"Critères de sélection =>";"Date de première alerte, de : 1976-01-01 00:00:00";"Date de première alerte, jusqu'à : 1980-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1976;194;"07";"07307";"Sanilhac";"1976-03-03 14:15:00";2000;940;960;0;;;;;;100;;"1";;;;;;""
1976;1823;"30";"30048";"Bouquet";"1976-03-03 14:30:00";40000;18800;19200;0;;;;;;2000;;"1";;;;;;""
1976;767;"11";"11341";"Saint-Ferriol";"1976-03-03 14:30:00";250000;117500;120000;0;;;;;;12500;;"1";;;;;;""
1976;196;"07";"07089";"Félines";"1976-03-03 15:50:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
1976;769;"11";"11124";"Durban-Corbières";"1976-03-03 16:00:00";40000;18800;19200;0;;;;;;2000;;"1";;;;;;""
1976;2568;"83";"83121";"Salernes";"1976-03-03 17:05:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1976;1822;"30";"30324";"Souvignargues";"1976-03-03 17:15:00";20000;9400;9600;0;;;;;;1000;;"1";"Involontaire (travaux)";;;;;""
1976;1824;"30";"30080";"Chamborigaud";"1976-03-04 11:00:00";1000;470;480;0;;;;;;50;;"1";"Involontaire (travaux)";;;;;""
1976;772;"11";"11219";"Marsa";"1976-03-04 12:30:00";150000;70500;72000;0;;;;;;7500;;"1";;;;;;""
1976;1828;"30";"30022";"Aujac";"1976-03-04 14:00:00";200000;94000;96000;0;;;;;;10000;;"1";;;;;;""
1976;770;"11";"11124";"Durban-Corbières";"1976-03-04 15:00:00";120000;56400;57600;0;;;;;;6000;;"1";;;;;;""
1976;2237;"34";"34250";"Saint-Étienne-d'Albagnan";"1976-03-04 15:00:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1976;2238;"34";"34255";"Saint-Gély-du-Fesc";"1976-03-04 15:30:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1976;1829;"30";"30130";"Génolhac";"1976-03-04 15:40:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
